Década;Año;Continente;País;Line Group (Path ID);Point Order;Valor
2010;2019;Europa y Euroasia;Albania;27;1;0
2010;2019;Europa y Euroasia;Alemania;28;1;0
2010;2019;Europa y Euroasia;Azerbaiyán;29;1;1393
2010;2019;Europa y Euroasia;Dinamarca;30;1;0
2010;2019;Europa y Euroasia;Estonia;31;1;0
2010;2019;Europa y Euroasia;Francia;32;1;0
2010;2019;Europa y Euroasia;Georgia;33;1;0
2010;2019;Europa y Euroasia;Grecia;34;1;0
2010;2019;Europa y Euroasia;Italia;35;1;77
2010;2019;Europa y Euroasia;Kazajistán;36;1;3912
2010;2019;Europa y Euroasia;Letonia;37;1;0
2010;2019;Europa y Euroasia;Lituania;38;1;0
2010;2019;Europa y Euroasia;Noruega;39;1;2213
2010;2019;Europa y Euroasia;Países Bajos;40;1;0
2010;2019;Europa y Euroasia;Polonia;41;1;0
2010;2019;Europa y Euroasia;Reino Unido;42;1;857
2010;2019;Europa y Euroasia;Rumania;43;1;0
2010;2019;Europa y Euroasia;Rusia;44;1;1591
2010;2019;Europa y Euroasia;Suecia;45;1;0
2010;2019;Europa y Euroasia;Turquía;46;1;0
2010;2019;Europa y Euroasia;Ucrania;47;1;0
2010;2019;Europa y Euroasia;Otros FSU;48;1;0
2010;2019;Europa y Euroasia;Otros Europa;49;1;574
2010;2019;Oriente Medio;Arabia Saudí;50;1;8246
2010;2019;Oriente Medio;EAU;51;1;0
2010;2019;Oriente Medio;Irak;52;1;5264
2010;2019;Oriente Medio;Irán;53;1;0
2010;2019;Oriente Medio;Kuwait;54;1;0
2010;2019;Oriente Medio;Omán;55;1;0
2010;2019;Oriente Medio;Qatar;56;1;0
2010;2019;Oriente Medio;Siria;57;1;0
2010;2019;Oriente Medio;Yemen;58;1;0
2010;2019;Oriente Medio;Otros OM;59;1;0
2010;2019;Asia-Pacífico;China;61;1;0
2010;2019;Asia-Pacífico;India;62;1;0
2010;2019;Asia-Pacífico;Indonesia;63;1;0
2020;2020;África;Angola;1;1;1696
2020;2020;África;Argelia;2;1;827
2020;2020;África;Benin;3;1;0
2020;2020;África;Camerún;4;1;499
2020;2020;África;Congo;5;1;745
2020;2020;África;Egipto;6;1;266
2020;2020;África;Gabón;7;1;0
2020;2020;África;Ghana;8;1;0
2020;2020;África;Guinea Ecuatorial;9;1;735
2020;2020;África;Libia;10;1;1967
2020;2020;África;Nigeria;11;1;10840
2020;2020;África;Túnez;12;1;0
2020;2020;África;Zaire;13;1;0
2020;2020;África;Otros África;14;1;314
2020;2020;América;Argentina;16;1;0
2020;2020;América;Brasil;17;1;3070
2020;2020;América;Canadá;18;1;523
2020;2020;América;Colombia;19;1;456
2020;2020;América;Cuba;20;1;0
2020;2020;América;Ecuador;21;1;0
2020;2020;América;Estados Unidos;22;1;3095
2020;2020;América;México;23;1;8443
2020;2020;América;Trinidad y Tobago;24;1;407
2020;2020;América;Venezuela;25;1;1405
2020;2020;América;Otros América;26;1;0
2020;2020;Europa y Euroasia;Albania;27;1;0
2020;2020;Europa y Euroasia;Alemania;28;1;0
2020;2020;Europa y Euroasia;Azerbaiyán;29;1;1771
2020;2020;Europa y Euroasia;Dinamarca;30;1;0
2020;2020;Europa y Euroasia;Estonia;31;1;0
2020;2020;Europa y Euroasia;Francia;32;1;0
2020;2020;Europa y Euroasia;Georgia;33;1;0
2020;2020;Europa y Euroasia;Grecia;34;1;0
2020;2020;Europa y Euroasia;Italia;35;1;699
2020;2020;Europa y Euroasia;Kazajistán;36;1;4518
2020;2020;Europa y Euroasia;Letonia;37;1;0
2020;2020;Europa y Euroasia;Lituania;38;1;0
2020;2020;Europa y Euroasia;Noruega;39;1;996
2020;2020;Europa y Euroasia;Países Bajos;40;1;0
2020;2020;Europa y Euroasia;Polonia;41;1;0
2020;2020;Europa y Euroasia;Reino Unido;42;1;1017
2020;2020;Europa y Euroasia;Rumania;43;1;0
2020;2020;Europa y Euroasia;Rusia;44;1;980
2020;2020;Europa y Euroasia;Suecia;45;1;0
2020;2020;Europa y Euroasia;Turquía;46;1;0
2020;2020;Europa y Euroasia;Ucrania;47;1;0
2020;2020;Europa y Euroasia;Otros FSU;48;1;0
2020;2020;Europa y Euroasia;Otros Europa;49;1;539
2020;2020;Oriente Medio;Arabia Saudí;50;1;5542
2020;2020;Oriente Medio;EAU;51;1;0
2020;2020;Oriente Medio;Irak;52;1;3505
2020;2020;Oriente Medio;Irán;53;1;0
2020;2020;Oriente Medio;Kuwait;54;1;0
2020;2020;Oriente Medio;Omán;55;1;0
2020;2020;Oriente Medio;Qatar;56;1;0
2020;2020;Oriente Medio;Siria;57;1;0
2020;2020;Oriente Medio;Yemen;58;1;0
2020;2020;Oriente Medio;Otros OM;59;1;0
2020;2020;Asia-Pacífico;China;61;1;0
2020;2020;Asia-Pacífico;India;62;1;0
2020;2020;Asia-Pacífico;Indonesia;63;1;0
1960;1968;Europa y Euroasia;España;1;2;#N/D
1960;1968;Europa y Euroasia;España;2;2;#N/D
1960;1968;Europa y Euroasia;España;3;2;#N/D
1960;1968;Europa y Euroasia;España;4;2;#N/D
1960;1968;Europa y Euroasia;España;5;2;#N/D
1960;1968;Europa y Euroasia;España;6;2;#N/D
1960;1968;Europa y Euroasia;España;7;2;#N/D
1960;1968;Europa y Euroasia;España;9;2;#N/D
1960;1968;Europa y Euroasia;España;10;2;#N/D
1960;1968;Europa y Euroasia;España;11;2;#N/D
1960;1968;Europa y Euroasia;España;12;2;#N/D
1960;1968;Europa y Euroasia;España;13;2;#N/D
1960;1968;Europa y Euroasia;España;14;2;#N/D
1960;1968;Europa y Euroasia;España;16;2;#N/D
1960;1968;Europa y Euroasia;España;17;2;#N/D
1960;1968;Europa y Euroasia;España;18;2;#N/D
1960;1968;Europa y Euroasia;España;19;2;#N/D
1960;1968;Europa y Euroasia;España;20;2;#N/D
1960;1968;Europa y Euroasia;España;21;2;#N/D
1960;1968;Europa y Euroasia;España;22;2;#N/D
1960;1968;Europa y Euroasia;España;23;2;#N/D
1960;1968;Europa y Euroasia;España;24;2;#N/D
1960;1968;Europa y Euroasia;España;25;2;#N/D
1960;1968;Europa y Euroasia;España;26;2;#N/D
1960;1968;Europa y Euroasia;España;28;2;#N/D
1960;1968;Europa y Euroasia;España;29;2;#N/D
1960;1968;Europa y Euroasia;España;30;2;#N/D
1960;1968;Europa y Euroasia;España;31;2;#N/D
1960;1968;Europa y Euroasia;España;32;2;#N/D
1960;1968;Europa y Euroasia;España;33;2;#N/D
1960;1968;Europa y Euroasia;España;34;2;#N/D
1960;1968;Europa y Euroasia;España;35;2;#N/D
1960;1968;Europa y Euroasia;España;36;2;#N/D
1960;1968;Europa y Euroasia;España;37;2;#N/D
1960;1968;Europa y Euroasia;España;38;2;#N/D
1960;1968;Europa y Euroasia;España;39;2;#N/D
1960;1968;Europa y Euroasia;España;40;2;#N/D
1960;1968;Europa y Euroasia;España;41;2;#N/D
1960;1968;Europa y Euroasia;España;42;2;#N/D
1960;1968;Europa y Euroasia;España;43;2;#N/D
1960;1968;Europa y Euroasia;España;44;2;#N/D
1960;1968;Europa y Euroasia;España;45;2;#N/D
1960;1968;Europa y Euroasia;España;46;2;#N/D
1960;1968;Europa y Euroasia;España;47;2;#N/D
1960;1968;Europa y Euroasia;España;48;2;#N/D
1960;1968;Europa y Euroasia;España;49;2;#N/D
1960;1968;Europa y Euroasia;España;50;2;#N/D
1960;1968;Europa y Euroasia;España;51;2;#N/D
1960;1968;Europa y Euroasia;España;52;2;#N/D
1960;1968;Europa y Euroasia;España;53;2;#N/D
1960;1968;Europa y Euroasia;España;54;2;#N/D
1960;1968;Europa y Euroasia;España;55;2;#N/D
1960;1968;Europa y Euroasia;España;56;2;#N/D
1960;1968;Europa y Euroasia;España;57;2;#N/D
1960;1968;Europa y Euroasia;España;58;2;#N/D
1960;1968;Europa y Euroasia;España;59;2;#N/D
1960;1968;Europa y Euroasia;España;61;2;#N/D
1960;1968;Europa y Euroasia;España;62;2;#N/D
1960;1968;Europa y Euroasia;España;63;2;#N/D
1960;1969;Europa y Euroasia;España;1;2;#N/D
1960;1969;Europa y Euroasia;España;2;2;#N/D
1960;1969;Europa y Euroasia;España;3;2;#N/D
1960;1969;Europa y Euroasia;España;4;2;#N/D
1960;1969;Europa y Euroasia;España;5;2;#N/D
1960;1969;Europa y Euroasia;España;6;2;#N/D
1960;1969;Europa y Euroasia;España;7;2;#N/D
1960;1969;Europa y Euroasia;España;9;2;#N/D
1960;1969;Europa y Euroasia;España;10;2;#N/D
1960;1969;Europa y Euroasia;España;11;2;#N/D
1960;1969;Europa y Euroasia;España;12;2;#N/D
1960;1969;Europa y Euroasia;España;13;2;#N/D
1960;1969;Europa y Euroasia;España;14;2;#N/D
1960;1969;Europa y Euroasia;España;16;2;#N/D
1960;1969;Europa y Euroasia;España;17;2;#N/D
1960;1969;Europa y Euroasia;España;18;2;#N/D
1960;1969;Europa y Euroasia;España;19;2;#N/D
1960;1969;Europa y Euroasia;España;20;2;#N/D
1960;1969;Europa y Euroasia;España;21;2;#N/D
1960;1969;Europa y Euroasia;España;22;2;#N/D
1960;1969;Europa y Euroasia;España;23;2;#N/D
1960;1969;Europa y Euroasia;España;24;2;#N/D
1960;1969;Europa y Euroasia;España;25;2;#N/D
1960;1969;Europa y Euroasia;España;26;2;#N/D
1960;1969;Europa y Euroasia;España;28;2;#N/D
1960;1969;Europa y Euroasia;España;29;2;#N/D
1960;1969;Europa y Euroasia;España;30;2;#N/D
1960;1969;Europa y Euroasia;España;31;2;#N/D
1960;1969;Europa y Euroasia;España;32;2;#N/D
1960;1969;Europa y Euroasia;España;33;2;#N/D
1960;1969;Europa y Euroasia;España;34;2;#N/D
1960;1969;Europa y Euroasia;España;35;2;#N/D
1960;1969;Europa y Euroasia;España;36;2;#N/D
1960;1969;Europa y Euroasia;España;37;2;#N/D
1960;1969;Europa y Euroasia;España;38;2;#N/D
1960;1969;Europa y Euroasia;España;39;2;#N/D
1960;1969;Europa y Euroasia;España;40;2;#N/D
1960;1969;Europa y Euroasia;España;41;2;#N/D
1960;1969;Europa y Euroasia;España;42;2;#N/D
1960;1969;Europa y Euroasia;España;43;2;#N/D
1960;1969;Europa y Euroasia;España;44;2;#N/D
1960;1969;Europa y Euroasia;España;45;2;#N/D
1960;1969;Europa y Euroasia;España;46;2;#N/D
1960;1969;Europa y Euroasia;España;47;2;#N/D
1960;1969;Europa y Euroasia;España;48;2;#N/D
1960;1969;Europa y Euroasia;España;49;2;#N/D
1960;1969;Europa y Euroasia;España;50;2;#N/D
1960;1969;Europa y Euroasia;España;51;2;#N/D
1960;1969;Europa y Euroasia;España;52;2;#N/D
1960;1969;Europa y Euroasia;España;53;2;#N/D
1960;1969;Europa y Euroasia;España;54;2;#N/D
1960;1969;Europa y Euroasia;España;55;2;#N/D
1960;1969;Europa y Euroasia;España;56;2;#N/D
1960;1969;Europa y Euroasia;España;57;2;#N/D
1960;1969;Europa y Euroasia;España;58;2;#N/D
1960;1969;Europa y Euroasia;España;59;2;#N/D
1960;1969;Europa y Euroasia;España;61;2;#N/D
1960;1969;Europa y Euroasia;España;62;2;#N/D
1960;1969;Europa y Euroasia;España;63;2;#N/D
1970;1970;Europa y Euroasia;España;1;2;#N/D
1970;1970;Europa y Euroasia;España;2;2;#N/D
1970;1970;Europa y Euroasia;España;3;2;#N/D
1970;1970;Europa y Euroasia;España;4;2;#N/D
1970;1970;Europa y Euroasia;España;5;2;#N/D
1970;1970;Europa y Euroasia;España;6;2;#N/D
1970;1970;Europa y Euroasia;España;7;2;#N/D
1970;1970;Europa y Euroasia;España;9;2;#N/D
1970;1970;Europa y Euroasia;España;10;2;#N/D
1970;1970;Europa y Euroasia;España;11;2;#N/D
1970;1970;Europa y Euroasia;España;12;2;#N/D
1970;1970;Europa y Euroasia;España;13;2;#N/D
1970;1970;Europa y Euroasia;España;14;2;#N/D
1970;1970;Europa y Euroasia;España;16;2;#N/D
1970;1970;Europa y Euroasia;España;17;2;#N/D
1970;1970;Europa y Euroasia;España;18;2;#N/D
1970;1970;Europa y Euroasia;España;19;2;#N/D
1970;1970;Europa y Euroasia;España;20;2;#N/D
1970;1970;Europa y Euroasia;España;21;2;#N/D
1970;1970;Europa y Euroasia;España;22;2;#N/D
1970;1970;Europa y Euroasia;España;23;2;#N/D
1970;1970;Europa y Euroasia;España;24;2;#N/D
1970;1970;Europa y Euroasia;España;25;2;#N/D
1970;1970;Europa y Euroasia;España;26;2;#N/D
1970;1970;Europa y Euroasia;España;28;2;#N/D
1970;1970;Europa y Euroasia;España;29;2;#N/D
1970;1970;Europa y Euroasia;España;30;2;#N/D
1970;1970;Europa y Euroasia;España;31;2;#N/D
1970;1970;Europa y Euroasia;España;32;2;#N/D
1970;1970;Europa y Euroasia;España;33;2;#N/D
1970;1970;Europa y Euroasia;España;34;2;#N/D
1970;1970;Europa y Euroasia;España;35;2;#N/D
1970;1970;Europa y Euroasia;España;36;2;#N/D
1970;1970;Europa y Euroasia;España;37;2;#N/D
1970;1970;Europa y Euroasia;España;38;2;#N/D
1970;1970;Europa y Euroasia;España;39;2;#N/D
1970;1970;Europa y Euroasia;España;40;2;#N/D
1970;1970;Europa y Euroasia;España;41;2;#N/D
1970;1970;Europa y Euroasia;España;42;2;#N/D
1970;1970;Europa y Euroasia;España;43;2;#N/D
1970;1970;Europa y Euroasia;España;44;2;#N/D
1970;1970;Europa y Euroasia;España;45;2;#N/D
1970;1970;Europa y Euroasia;España;46;2;#N/D
1970;1970;Europa y Euroasia;España;47;2;#N/D
1970;1970;Europa y Euroasia;España;48;2;#N/D
1970;1970;Europa y Euroasia;España;49;2;#N/D
1970;1970;Europa y Euroasia;España;50;2;#N/D
1970;1970;Europa y Euroasia;España;51;2;#N/D
1970;1970;Europa y Euroasia;España;52;2;#N/D
1970;1970;Europa y Euroasia;España;53;2;#N/D
1970;1970;Europa y Euroasia;España;54;2;#N/D
1970;1970;Europa y Euroasia;España;55;2;#N/D
1970;1970;Europa y Euroasia;España;56;2;#N/D
1970;1970;Europa y Euroasia;España;57;2;#N/D
1970;1970;Europa y Euroasia;España;58;2;#N/D
1970;1970;Europa y Euroasia;España;59;2;#N/D
1970;1970;Europa y Euroasia;España;61;2;#N/D
1970;1970;Europa y Euroasia;España;62;2;#N/D
1970;1970;Europa y Euroasia;España;63;2;#N/D
1970;1971;Europa y Euroasia;España;1;2;#N/D
1970;1971;Europa y Euroasia;España;2;2;#N/D
1970;1971;Europa y Euroasia;España;3;2;#N/D
1970;1971;Europa y Euroasia;España;4;2;#N/D
1970;1971;Europa y Euroasia;España;5;2;#N/D
1970;1971;Europa y Euroasia;España;6;2;#N/D
1970;1971;Europa y Euroasia;España;7;2;#N/D
1970;1971;Europa y Euroasia;España;9;2;#N/D
1970;1971;Europa y Euroasia;España;10;2;#N/D
1970;1971;Europa y Euroasia;España;11;2;#N/D
1970;1971;Europa y Euroasia;España;12;2;#N/D
1970;1971;Europa y Euroasia;España;13;2;#N/D
1970;1971;Europa y Euroasia;España;14;2;#N/D
1970;1971;Europa y Euroasia;España;16;2;#N/D
1970;1971;Europa y Euroasia;España;17;2;#N/D
1970;1971;Europa y Euroasia;España;18;2;#N/D
1970;1971;Europa y Euroasia;España;19;2;#N/D
1970;1971;Europa y Euroasia;España;20;2;#N/D
1970;1971;Europa y Euroasia;España;21;2;#N/D
1970;1971;Europa y Euroasia;España;22;2;#N/D
1970;1971;Europa y Euroasia;España;23;2;#N/D
1970;1971;Europa y Euroasia;España;24;2;#N/D
1970;1971;Europa y Euroasia;España;25;2;#N/D
1970;1971;Europa y Euroasia;España;26;2;#N/D
1970;1971;Europa y Euroasia;España;28;2;#N/D
1970;1971;Europa y Euroasia;España;29;2;#N/D
1970;1971;Europa y Euroasia;España;30;2;#N/D
1970;1971;Europa y Euroasia;España;31;2;#N/D
1970;1971;Europa y Euroasia;España;32;2;#N/D
1970;1971;Europa y Euroasia;España;33;2;#N/D
1970;1971;Europa y Euroasia;España;34;2;#N/D
1970;1971;Europa y Euroasia;España;35;2;#N/D
1970;1971;Europa y Euroasia;España;36;2;#N/D
1970;1971;Europa y Euroasia;España;37;2;#N/D
1970;1971;Europa y Euroasia;España;38;2;#N/D
1970;1971;Europa y Euroasia;España;39;2;#N/D
1970;1971;Europa y Euroasia;España;40;2;#N/D
1970;1971;Europa y Euroasia;España;41;2;#N/D
1970;1971;Europa y Euroasia;España;42;2;#N/D
1970;1971;Europa y Euroasia;España;43;2;#N/D
1970;1971;Europa y Euroasia;España;44;2;#N/D
1970;1971;Europa y Euroasia;España;45;2;#N/D
1970;1971;Europa y Euroasia;España;46;2;#N/D
1970;1971;Europa y Euroasia;España;47;2;#N/D
1970;1971;Europa y Euroasia;España;48;2;#N/D
1970;1971;Europa y Euroasia;España;49;2;#N/D
1970;1971;Europa y Euroasia;España;50;2;#N/D
1970;1971;Europa y Euroasia;España;51;2;#N/D
1970;1971;Europa y Euroasia;España;52;2;#N/D
1970;1971;Europa y Euroasia;España;53;2;#N/D
1970;1971;Europa y Euroasia;España;54;2;#N/D
1970;1971;Europa y Euroasia;España;55;2;#N/D
1970;1971;Europa y Euroasia;España;56;2;#N/D
1970;1971;Europa y Euroasia;España;57;2;#N/D
1970;1971;Europa y Euroasia;España;58;2;#N/D
1970;1971;Europa y Euroasia;España;59;2;#N/D
1970;1971;Europa y Euroasia;España;61;2;#N/D
1970;1971;Europa y Euroasia;España;62;2;#N/D
1970;1971;Europa y Euroasia;España;63;2;#N/D
1970;1972;Europa y Euroasia;España;1;2;#N/D
1970;1972;Europa y Euroasia;España;2;2;#N/D
1970;1972;Europa y Euroasia;España;3;2;#N/D
1970;1972;Europa y Euroasia;España;4;2;#N/D
1970;1972;Europa y Euroasia;España;5;2;#N/D
1970;1972;Europa y Euroasia;España;6;2;#N/D
1970;1972;Europa y Euroasia;España;7;2;#N/D
1970;1972;Europa y Euroasia;España;9;2;#N/D
1970;1972;Europa y Euroasia;España;10;2;#N/D
1970;1972;Europa y Euroasia;España;11;2;#N/D
1970;1972;Europa y Euroasia;España;12;2;#N/D
1970;1972;Europa y Euroasia;España;13;2;#N/D
1970;1972;Europa y Euroasia;España;14;2;#N/D
1970;1972;Europa y Euroasia;España;16;2;#N/D
1970;1972;Europa y Euroasia;España;17;2;#N/D
1970;1972;Europa y Euroasia;España;18;2;#N/D
1970;1972;Europa y Euroasia;España;19;2;#N/D
1970;1972;Europa y Euroasia;España;20;2;#N/D
1970;1972;Europa y Euroasia;España;21;2;#N/D
1970;1972;Europa y Euroasia;España;22;2;#N/D
1970;1972;Europa y Euroasia;España;23;2;#N/D
1970;1972;Europa y Euroasia;España;24;2;#N/D
1970;1972;Europa y Euroasia;España;25;2;#N/D
1970;1972;Europa y Euroasia;España;26;2;#N/D
1970;1972;Europa y Euroasia;España;28;2;#N/D
1970;1972;Europa y Euroasia;España;29;2;#N/D
1970;1972;Europa y Euroasia;España;30;2;#N/D
1970;1972;Europa y Euroasia;España;31;2;#N/D
1970;1972;Europa y Euroasia;España;32;2;#N/D
1970;1972;Europa y Euroasia;España;33;2;#N/D
1970;1972;Europa y Euroasia;España;34;2;#N/D
1970;1972;Europa y Euroasia;España;35;2;#N/D
1970;1972;Europa y Euroasia;España;36;2;#N/D
1970;1972;Europa y Euroasia;España;37;2;#N/D
1970;1972;Europa y Euroasia;España;38;2;#N/D
1970;1972;Europa y Euroasia;España;39;2;#N/D
1970;1972;Europa y Euroasia;España;40;2;#N/D
1970;1972;Europa y Euroasia;España;41;2;#N/D
1970;1972;Europa y Euroasia;España;42;2;#N/D
1970;1972;Europa y Euroasia;España;43;2;#N/D
1970;1972;Europa y Euroasia;España;44;2;#N/D
1970;1972;Europa y Euroasia;España;45;2;#N/D
1970;1972;Europa y Euroasia;España;46;2;#N/D
1970;1972;Europa y Euroasia;España;47;2;#N/D
1970;1972;Europa y Euroasia;España;48;2;#N/D
1970;1972;Europa y Euroasia;España;49;2;#N/D
1970;1972;Europa y Euroasia;España;50;2;#N/D
1970;1972;Europa y Euroasia;España;51;2;#N/D
1970;1972;Europa y Euroasia;España;52;2;#N/D
1970;1972;Europa y Euroasia;España;53;2;#N/D
1970;1972;Europa y Euroasia;España;54;2;#N/D
1970;1972;Europa y Euroasia;España;55;2;#N/D
1970;1972;Europa y Euroasia;España;56;2;#N/D
1970;1972;Europa y Euroasia;España;57;2;#N/D
1970;1972;Europa y Euroasia;España;58;2;#N/D
1970;1972;Europa y Euroasia;España;59;2;#N/D
1970;1972;Europa y Euroasia;España;61;2;#N/D
1970;1972;Europa y Euroasia;España;62;2;#N/D
1970;1972;Europa y Euroasia;España;63;2;#N/D
1970;1973;Europa y Euroasia;España;1;2;#N/D
1970;1973;Europa y Euroasia;España;2;2;#N/D
1970;1973;Europa y Euroasia;España;3;2;#N/D
1970;1973;Europa y Euroasia;España;4;2;#N/D
1970;1973;Europa y Euroasia;España;5;2;#N/D
1970;1973;Europa y Euroasia;España;6;2;#N/D
1970;1973;Europa y Euroasia;España;7;2;#N/D
1970;1973;Europa y Euroasia;España;9;2;#N/D
1970;1973;Europa y Euroasia;España;10;2;#N/D
1970;1973;Europa y Euroasia;España;11;2;#N/D
1970;1973;Europa y Euroasia;España;12;2;#N/D
1970;1973;Europa y Euroasia;España;13;2;#N/D
1970;1973;Europa y Euroasia;España;14;2;#N/D
1970;1973;Europa y Euroasia;España;16;2;#N/D
1970;1973;Europa y Euroasia;España;17;2;#N/D
1970;1973;Europa y Euroasia;España;18;2;#N/D
1970;1973;Europa y Euroasia;España;19;2;#N/D
1970;1973;Europa y Euroasia;España;20;2;#N/D
1970;1973;Europa y Euroasia;España;21;2;#N/D
1970;1973;Europa y Euroasia;España;22;2;#N/D
1970;1973;Europa y Euroasia;España;23;2;#N/D
1970;1973;Europa y Euroasia;España;24;2;#N/D
1970;1973;Europa y Euroasia;España;25;2;#N/D
1970;1973;Europa y Euroasia;España;26;2;#N/D
1970;1973;Europa y Euroasia;España;28;2;#N/D
1970;1973;Europa y Euroasia;España;29;2;#N/D
1970;1973;Europa y Euroasia;España;30;2;#N/D
1970;1973;Europa y Euroasia;España;31;2;#N/D
1970;1973;Europa y Euroasia;España;32;2;#N/D
1970;1973;Europa y Euroasia;España;33;2;#N/D
1970;1973;Europa y Euroasia;España;34;2;#N/D
1970;1973;Europa y Euroasia;España;35;2;#N/D
1970;1973;Europa y Euroasia;España;36;2;#N/D
1970;1973;Europa y Euroasia;España;37;2;#N/D
1970;1973;Europa y Euroasia;España;38;2;#N/D
1970;1973;Europa y Euroasia;España;39;2;#N/D
1970;1973;Europa y Euroasia;España;40;2;#N/D
1970;1973;Europa y Euroasia;España;41;2;#N/D
1970;1973;Europa y Euroasia;España;42;2;#N/D
1970;1973;Europa y Euroasia;España;43;2;#N/D
1970;1973;Europa y Euroasia;España;44;2;#N/D
1970;1973;Europa y Euroasia;España;45;2;#N/D
1970;1973;Europa y Euroasia;España;46;2;#N/D
1970;1973;Europa y Euroasia;España;47;2;#N/D
1970;1973;Europa y Euroasia;España;48;2;#N/D
1970;1973;Europa y Euroasia;España;49;2;#N/D
1970;1973;Europa y Euroasia;España;50;2;#N/D
1970;1973;Europa y Euroasia;España;51;2;#N/D
1970;1973;Europa y Euroasia;España;52;2;#N/D
1970;1973;Europa y Euroasia;España;53;2;#N/D
1970;1973;Europa y Euroasia;España;54;2;#N/D
1970;1973;Europa y Euroasia;España;55;2;#N/D
1970;1973;Europa y Euroasia;España;56;2;#N/D
1970;1973;Europa y Euroasia;España;57;2;#N/D
1970;1973;Europa y Euroasia;España;58;2;#N/D
1970;1973;Europa y Euroasia;España;59;2;#N/D
1970;1973;Europa y Euroasia;España;61;2;#N/D
1970;1973;Europa y Euroasia;España;62;2;#N/D
1970;1973;Europa y Euroasia;España;63;2;#N/D
1970;1974;Europa y Euroasia;España;1;2;#N/D
1970;1974;Europa y Euroasia;España;2;2;#N/D
1970;1974;Europa y Euroasia;España;3;2;#N/D
1970;1974;Europa y Euroasia;España;4;2;#N/D
1970;1974;Europa y Euroasia;España;5;2;#N/D
1970;1974;Europa y Euroasia;España;6;2;#N/D
1970;1974;Europa y Euroasia;España;7;2;#N/D
1970;1974;Europa y Euroasia;España;9;2;#N/D
1970;1974;Europa y Euroasia;España;10;2;#N/D
1970;1974;Europa y Euroasia;España;11;2;#N/D
1970;1974;Europa y Euroasia;España;12;2;#N/D
1970;1974;Europa y Euroasia;España;13;2;#N/D
1970;1974;Europa y Euroasia;España;14;2;#N/D
1970;1974;Europa y Euroasia;España;16;2;#N/D
1970;1974;Europa y Euroasia;España;17;2;#N/D
1970;1974;Europa y Euroasia;España;18;2;#N/D
1970;1974;Europa y Euroasia;España;19;2;#N/D
1970;1974;Europa y Euroasia;España;20;2;#N/D
1970;1974;Europa y Euroasia;España;21;2;#N/D
1970;1974;Europa y Euroasia;España;22;2;#N/D
1970;1974;Europa y Euroasia;España;23;2;#N/D
1970;1974;Europa y Euroasia;España;24;2;#N/D
1970;1974;Europa y Euroasia;España;25;2;#N/D
1970;1974;Europa y Euroasia;España;26;2;#N/D
1970;1974;Europa y Euroasia;España;28;2;#N/D
1970;1974;Europa y Euroasia;España;29;2;#N/D
1970;1974;Europa y Euroasia;España;30;2;#N/D
1970;1974;Europa y Euroasia;España;31;2;#N/D
1970;1974;Europa y Euroasia;España;32;2;#N/D
1970;1974;Europa y Euroasia;España;33;2;#N/D
1970;1974;Europa y Euroasia;España;34;2;#N/D
1970;1974;Europa y Euroasia;España;35;2;#N/D
1970;1974;Europa y Euroasia;España;36;2;#N/D
1970;1974;Europa y Euroasia;España;37;2;#N/D
1970;1974;Europa y Euroasia;España;38;2;#N/D
1970;1974;Europa y Euroasia;España;39;2;#N/D
1970;1974;Europa y Euroasia;España;40;2;#N/D
1970;1974;Europa y Euroasia;España;41;2;#N/D
1970;1974;Europa y Euroasia;España;42;2;#N/D
1970;1974;Europa y Euroasia;España;43;2;#N/D
1970;1974;Europa y Euroasia;España;44;2;#N/D
1970;1974;Europa y Euroasia;España;45;2;#N/D
1970;1974;Europa y Euroasia;España;46;2;#N/D
1970;1974;Europa y Euroasia;España;47;2;#N/D
1970;1974;Europa y Euroasia;España;48;2;#N/D
1970;1974;Europa y Euroasia;España;49;2;#N/D
1970;1974;Europa y Euroasia;España;50;2;#N/D
1970;1974;Europa y Euroasia;España;51;2;#N/D
1970;1974;Europa y Euroasia;España;52;2;#N/D
1970;1974;Europa y Euroasia;España;53;2;#N/D
1970;1974;Europa y Euroasia;España;54;2;#N/D
1970;1974;Europa y Euroasia;España;55;2;#N/D
1970;1974;Europa y Euroasia;España;56;2;#N/D
1970;1974;Europa y Euroasia;España;57;2;#N/D
1970;1974;Europa y Euroasia;España;58;2;#N/D
1970;1974;Europa y Euroasia;España;59;2;#N/D
1970;1974;Europa y Euroasia;España;61;2;#N/D
1970;1974;Europa y Euroasia;España;62;2;#N/D
1970;1974;Europa y Euroasia;España;63;2;#N/D
1970;1975;Europa y Euroasia;España;1;2;#N/D
1970;1975;Europa y Euroasia;España;2;2;#N/D
1970;1975;Europa y Euroasia;España;3;2;#N/D
1970;1975;Europa y Euroasia;España;4;2;#N/D
1970;1975;Europa y Euroasia;España;5;2;#N/D
1970;1975;Europa y Euroasia;España;6;2;#N/D
1970;1975;Europa y Euroasia;España;7;2;#N/D
1970;1975;Europa y Euroasia;España;9;2;#N/D
1970;1975;Europa y Euroasia;España;10;2;#N/D
1970;1975;Europa y Euroasia;España;11;2;#N/D
1970;1975;Europa y Euroasia;España;12;2;#N/D
1970;1975;Europa y Euroasia;España;13;2;#N/D
1970;1975;Europa y Euroasia;España;14;2;#N/D
1970;1975;Europa y Euroasia;España;16;2;#N/D
